locs,techs,timesteps,resource_con
W1,solar,2021-11-19 20:00:00,0.0
W1,solar,2021-11-19 22:00:00,0.0
W1,solar,2021-11-20 00:00:00,0.0
W1,solar,2021-11-20 02:00:00,0.0
W1,solar,2021-11-20 04:00:00,0.0
W1,solar,2021-11-20 06:00:00,0.022000000000000002
W1,solar,2021-11-20 08:00:00,0.06872
W1,solar,2021-11-20 10:00:00,0.0824
W1,solar,2021-11-20 12:00:00,0.06488
W1,solar,2021-11-20 14:00:00,0.0268
W1,solar,2021-11-20 16:00:00,0.00336
W1,solar,2021-11-20 18:00:00,0.0
W1,solar,2021-11-20 20:00:00,0.0
W1,solar,2021-11-20 22:00:00,0.0
W1,solar,2021-11-21 00:00:00,0.0
W1,solar,2021-11-21 02:00:00,0.0
W1,solar,2021-11-21 04:00:00,0.0
W1,solar,2021-11-21 06:00:00,0.00512
W1,solar,2021-11-21 08:00:00,0.022000000000000002
W1,solar,2021-11-21 10:00:00,0.03512
W1,solar,2021-11-21 12:00:00,0.03096
W1,solar,2021-11-21 14:00:00,0.01608
W1,solar,2021-11-21 16:00:00,0.00184
W1,solar,2021-11-21 18:00:00,0.0
W1,solar,2021-11-21 20:00:00,0.0
W1,solar,2021-11-21 22:00:00,0.0
W1,solar,2021-11-22 00:00:00,0.0
W1,solar,2021-11-22 02:00:00,0.0
W1,solar,2021-11-22 04:00:00,0.0
W1,solar,2021-11-22 06:00:00,0.013680000000000001
W1,solar,2021-11-22 08:00:00,0.044399999999999995
W1,solar,2021-11-22 10:00:00,0.06536
W1,solar,2021-11-22 12:00:00,0.062400000000000004
W1,solar,2021-11-22 14:00:00,0.033280000000000004
W1,solar,2021-11-22 16:00:00,0.00496
W1,solar,2021-11-22 18:00:00,0.0
W1,solar,2021-11-22 20:00:00,0.0
W1,solar,2021-11-22 22:00:00,0.0
W1,solar,2021-11-23 00:00:00,0.0
W1,solar,2021-11-23 02:00:00,0.0
W1,solar,2021-11-23 04:00:00,0.0
W1,solar,2021-11-23 06:00:00,0.023520000000000003
W1,solar,2021-11-23 08:00:00,0.06464
W1,solar,2021-11-23 10:00:00,0.0816
W1,solar,2021-11-23 12:00:00,0.06808
W1,solar,2021-11-23 14:00:00,0.0372
W1,solar,2021-11-23 16:00:00,0.006560000000000001
W1,solar,2021-11-23 18:00:00,0.0
W1,solar,2021-11-23 20:00:00,0.0
W1,solar,2021-11-23 22:00:00,0.0
W1,solar,2021-11-24 00:00:00,0.0
W1,solar,2021-11-24 02:00:00,0.0
W1,solar,2021-11-24 04:00:00,0.0
W1,solar,2021-11-24 06:00:00,0.0116
W1,solar,2021-11-24 08:00:00,0.037680000000000005
W1,solar,2021-11-24 10:00:00,0.055999999999999994
W1,solar,2021-11-24 12:00:00,0.04976
W1,solar,2021-11-24 14:00:00,0.026399999999999996
W1,solar,2021-11-24 16:00:00,0.00384
W1,solar,2021-11-24 18:00:00,0.0
W1,solar,2021-11-24 20:00:00,0.0
W1,solar,2021-11-24 22:00:00,0.0
W1,solar,2021-11-25 00:00:00,0.0
W1,solar,2021-11-25 02:00:00,0.0
W1,solar,2021-11-25 04:00:00,0.0
W1,solar,2021-11-25 06:00:00,0.024480000000000002
W1,solar,2021-11-25 08:00:00,0.064
W1,solar,2021-11-25 10:00:00,0.08608
W1,solar,2021-11-25 12:00:00,0.08184000000000001
W1,solar,2021-11-25 14:00:00,0.05544
W1,solar,2021-11-25 16:00:00,0.008960000000000001
W1,solar,2021-11-25 18:00:00,0.0
W1,solar,2021-11-25 20:00:00,0.0
W1,solar,2021-11-25 22:00:00,0.0
W1,solar,2021-11-26 00:00:00,0.0
W1,solar,2021-11-26 02:00:00,0.0
W1,solar,2021-11-26 04:00:00,0.0
W1,solar,2021-11-26 06:00:00,0.013200000000000002
W1,solar,2021-11-26 08:00:00,0.04848
W1,solar,2021-11-26 10:00:00,0.07215999999999999
W1,solar,2021-11-26 12:00:00,0.0572
W1,solar,2021-11-26 14:00:00,0.022799999999999997
W1,solar,2021-11-26 16:00:00,0.00376
W1,solar,2021-11-26 18:00:00,0.0
W1,solar,2021-11-26 20:00:00,0.0
W1,solar,2021-11-26 22:00:00,0.0
W1,solar,2021-11-27 00:00:00,0.0
W1,solar,2021-11-27 02:00:00,0.0
W1,solar,2021-11-27 04:00:00,0.0
W1,solar,2021-11-27 06:00:00,0.01208
W1,solar,2021-11-27 08:00:00,0.04208
W1,solar,2021-11-27 10:00:00,0.052160000000000005
W1,solar,2021-11-27 12:00:00,0.04592000000000001
W1,solar,2021-11-27 14:00:00,0.02488
W1,solar,2021-11-27 16:00:00,0.00384
W1,solar,2021-11-27 18:00:00,0.0
W1,solar,2021-11-27 20:00:00,0.0
W1,solar,2021-11-27 22:00:00,0.0
W1,solar,2021-11-28 00:00:00,0.0
W1,solar,2021-11-28 02:00:00,0.0
W1,solar,2021-11-28 04:00:00,0.0
W1,solar,2021-11-28 06:00:00,0.00928
W1,solar,2021-11-28 08:00:00,0.039920000000000004
W1,solar,2021-11-28 10:00:00,0.064
W1,solar,2021-11-28 12:00:00,0.07536
W1,solar,2021-11-28 14:00:00,0.062479999999999994
W1,solar,2021-11-28 16:00:00,0.01672
W1,solar,2021-11-28 18:00:00,0.0
W1,solar,2021-11-28 20:00:00,0.0
W1,solar,2021-11-28 22:00:00,0.0
W1,solar,2021-11-29 00:00:00,0.0
W1,solar,2021-11-29 02:00:00,0.0
W1,solar,2021-11-29 04:00:00,0.0
W1,solar,2021-11-29 06:00:00,0.01512
W1,solar,2021-11-29 08:00:00,0.043440000000000006
W1,solar,2021-11-29 10:00:00,0.06192
W1,solar,2021-11-29 12:00:00,0.06832
W1,solar,2021-11-29 14:00:00,0.056479999999999995
W1,solar,2021-11-29 16:00:00,0.0144
W1,solar,2021-11-29 18:00:00,0.0
W1,solar,2021-11-29 20:00:00,0.0
W1,solar,2021-11-29 22:00:00,0.0
W1,solar,2021-11-30 00:00:00,0.0
W1,solar,2021-11-30 02:00:00,0.0
W1,solar,2021-11-30 04:00:00,0.0
W1,solar,2021-11-30 06:00:00,0.011360000000000002
W1,solar,2021-11-30 08:00:00,0.043840000000000004
W1,solar,2021-11-30 10:00:00,0.07168
W1,solar,2021-11-30 12:00:00,0.07504
W1,solar,2021-11-30 14:00:00,0.05472
W1,solar,2021-11-30 16:00:00,0.013519999999999999
W1,solar,2021-11-30 18:00:00,0.0
W1,solar,2021-11-30 20:00:00,0.0
W1,solar,2021-11-30 22:00:00,0.0
W1,solar,2021-12-01 00:00:00,0.0
W1,solar,2021-12-01 02:00:00,0.0
W1,solar,2021-12-01 04:00:00,0.0
W1,solar,2021-12-01 06:00:00,0.0148
W1,solar,2021-12-01 08:00:00,0.05256
W1,solar,2021-12-01 10:00:00,0.08192
W1,solar,2021-12-01 12:00:00,0.08295999999999999
W1,solar,2021-12-01 14:00:00,0.04536
W1,solar,2021-12-01 16:00:00,0.006560000000000001
W1,solar,2021-12-01 18:00:00,0.0
W1,solar,2021-12-01 20:00:00,0.0
W1,solar,2021-12-01 22:00:00,0.0
W1,solar,2021-12-02 00:00:00,0.0
W1,solar,2021-12-02 02:00:00,0.0
W1,solar,2021-12-02 04:00:00,0.0
W1,solar,2021-12-02 06:00:00,0.0148
W1,solar,2021-12-02 08:00:00,0.04944
W1,solar,2021-12-02 10:00:00,0.06664
W1,solar,2021-12-02 12:00:00,0.06008
W1,solar,2021-12-02 14:00:00,0.028239999999999998
W1,solar,2021-12-02 16:00:00,0.00384
W1,solar,2021-12-02 18:00:00,0.0
W1,solar,2021-12-02 20:00:00,0.0
W1,solar,2021-12-02 22:00:00,0.0
W1,solar,2021-12-03 00:00:00,0.0
W1,solar,2021-12-03 02:00:00,0.0
W1,solar,2021-12-03 04:00:00,0.0
W1,solar,2021-12-03 06:00:00,0.013760000000000001
W1,solar,2021-12-03 08:00:00,0.0396
W1,solar,2021-12-03 10:00:00,0.06576000000000001
W1,solar,2021-12-03 12:00:00,0.06952
W1,solar,2021-12-03 14:00:00,0.05136
W1,solar,2021-12-03 16:00:00,0.012160000000000002
W1,solar,2021-12-03 18:00:00,0.0
W1,solar,2021-12-03 20:00:00,0.0
W1,solar,2021-12-03 22:00:00,0.0
W1,solar,2021-12-04 00:00:00,0.0
W1,solar,2021-12-04 02:00:00,0.0
W1,solar,2021-12-04 04:00:00,0.0
W1,solar,2021-12-04 06:00:00,0.012240000000000001
W1,solar,2021-12-04 08:00:00,0.0344
W1,solar,2021-12-04 10:00:00,0.044559999999999995
W1,solar,2021-12-04 12:00:00,0.046079999999999996
W1,solar,2021-12-04 14:00:00,0.03368
W1,solar,2021-12-04 16:00:00,0.00472
W1,solar,2021-12-04 18:00:00,0.0
W1,solar,2021-12-04 20:00:00,0.0
W1,solar,2021-12-04 22:00:00,0.0
W1,solar,2021-12-05 00:00:00,0.0
W1,solar,2021-12-05 02:00:00,0.0
W1,solar,2021-12-05 04:00:00,0.0
W1,solar,2021-12-05 06:00:00,0.00696
W1,solar,2021-12-05 08:00:00,0.031120000000000002
W1,solar,2021-12-05 10:00:00,0.04808
W1,solar,2021-12-05 12:00:00,0.04288
W1,solar,2021-12-05 14:00:00,0.02144
W1,solar,2021-12-05 16:00:00,0.0028000000000000004
W1,solar,2021-12-05 18:00:00,0.0
W1,solar,2021-12-05 20:00:00,0.0
W1,solar,2021-12-05 22:00:00,0.0
W1,solar,2021-12-06 00:00:00,0.0
W1,solar,2021-12-06 02:00:00,0.0
W1,solar,2021-12-06 04:00:00,0.0
W1,solar,2021-12-06 06:00:00,0.00792
W1,solar,2021-12-06 08:00:00,0.03440000000000001
W1,solar,2021-12-06 10:00:00,0.05176
W1,solar,2021-12-06 12:00:00,0.04864
W1,solar,2021-12-06 14:00:00,0.02976
W1,solar,2021-12-06 16:00:00,0.00472
W1,solar,2021-12-06 18:00:00,0.0
W1,solar,2021-12-06 20:00:00,0.0
W1,solar,2021-12-06 22:00:00,0.0
W1,solar,2021-12-07 00:00:00,0.0
W1,solar,2021-12-07 02:00:00,0.0
W1,solar,2021-12-07 04:00:00,0.0
W1,solar,2021-12-07 06:00:00,0.011680000000000001
W1,solar,2021-12-07 08:00:00,0.04256
W1,solar,2021-12-07 10:00:00,0.06720000000000001
W1,solar,2021-12-07 12:00:00,0.0692
W1,solar,2021-12-07 14:00:00,0.045599999999999995
W1,solar,2021-12-07 16:00:00,0.008560000000000002
W1,solar,2021-12-07 18:00:00,0.0
W1,solar,2021-12-07 20:00:00,0.0
W1,solar,2021-12-07 22:00:00,0.0
W1,solar,2021-12-08 00:00:00,0.0
W1,solar,2021-12-08 02:00:00,0.0
W1,solar,2021-12-08 04:00:00,0.0
W1,solar,2021-12-08 06:00:00,0.00728
W1,solar,2021-12-08 08:00:00,0.0292
W1,solar,2021-12-08 10:00:00,0.04984
W1,solar,2021-12-08 12:00:00,0.056720000000000007
W1,solar,2021-12-08 14:00:00,0.0368
W1,solar,2021-12-08 16:00:00,0.00816
W1,solar,2021-12-08 18:00:00,0.0
W1,solar,2021-12-08 20:00:00,0.0
W1,solar,2021-12-08 22:00:00,0.0
W1,solar,2021-12-09 00:00:00,0.0
W1,solar,2021-12-09 02:00:00,0.0
W1,solar,2021-12-09 04:00:00,0.0
W1,solar,2021-12-09 06:00:00,0.00928
W1,solar,2021-12-09 08:00:00,0.03552
W1,solar,2021-12-09 10:00:00,0.04944
W1,solar,2021-12-09 12:00:00,0.05576
W1,solar,2021-12-09 14:00:00,0.03968
W1,solar,2021-12-09 16:00:00,0.0068000000000000005
W1,solar,2021-12-09 18:00:00,0.0
W1,solar,2021-12-09 20:00:00,0.0
W1,solar,2021-12-09 22:00:00,0.0
W1,solar,2021-12-10 00:00:00,0.0
W1,solar,2021-12-10 02:00:00,0.0
W1,solar,2021-12-10 04:00:00,0.0
W1,solar,2021-12-10 06:00:00,0.006880000000000001
W1,solar,2021-12-10 08:00:00,0.027999999999999997
W1,solar,2021-12-10 10:00:00,0.04352
W1,solar,2021-12-10 12:00:00,0.041440000000000005
W1,solar,2021-12-10 14:00:00,0.02536
W1,solar,2021-12-10 16:00:00,0.00432
W1,solar,2021-12-10 18:00:00,0.0
W1,solar,2021-12-10 20:00:00,0.0
W1,solar,2021-12-10 22:00:00,0.0
W1,solar,2021-12-11 00:00:00,0.0
W1,solar,2021-12-11 02:00:00,0.0
W1,solar,2021-12-11 04:00:00,0.0
W1,solar,2021-12-11 06:00:00,0.010480000000000001
W1,solar,2021-12-11 08:00:00,0.03672
W1,solar,2021-12-11 10:00:00,0.05136
W1,solar,2021-12-11 12:00:00,0.05728
W1,solar,2021-12-11 14:00:00,0.04424
W1,solar,2021-12-11 16:00:00,0.00936
W1,solar,2021-12-11 18:00:00,0.0
W1,solar,2021-12-11 20:00:00,0.0
W1,solar,2021-12-11 22:00:00,0.0
W1,solar,2021-12-12 00:00:00,0.0
W1,solar,2021-12-12 02:00:00,0.0
W1,solar,2021-12-12 04:00:00,0.0
W1,solar,2021-12-12 06:00:00,0.00824
W1,solar,2021-12-12 08:00:00,0.0376
W1,solar,2021-12-12 10:00:00,0.05224
W1,solar,2021-12-12 12:00:00,0.04832
W1,solar,2021-12-12 14:00:00,0.0464
W1,solar,2021-12-12 16:00:00,0.01248
W1,solar,2021-12-12 18:00:00,0.0
W1,solar,2021-12-12 20:00:00,0.0
W1,solar,2021-12-12 22:00:00,0.0
W1,solar,2021-12-13 00:00:00,0.0
W1,solar,2021-12-13 02:00:00,0.0
W1,solar,2021-12-13 04:00:00,0.0
W1,solar,2021-12-13 06:00:00,0.00544
W1,solar,2021-12-13 08:00:00,0.020960000000000003
W1,solar,2021-12-13 10:00:00,0.04992
W1,solar,2021-12-13 12:00:00,0.06384000000000001
W1,solar,2021-12-13 14:00:00,0.053840000000000006
W1,solar,2021-12-13 16:00:00,0.013680000000000001
W1,solar,2021-12-13 18:00:00,0.0
W1,solar,2021-12-13 20:00:00,0.0
W1,solar,2021-12-13 22:00:00,0.0
W1,solar,2021-12-14 00:00:00,0.0
W1,solar,2021-12-14 02:00:00,0.0
W1,solar,2021-12-14 04:00:00,0.0
W1,solar,2021-12-14 06:00:00,0.008480000000000001
W1,solar,2021-12-14 08:00:00,0.02736
W1,solar,2021-12-14 10:00:00,0.04696
W1,solar,2021-12-14 12:00:00,0.055920000000000004
W1,solar,2021-12-14 14:00:00,0.04352
W1,solar,2021-12-14 16:00:00,0.01064
W1,solar,2021-12-14 18:00:00,0.0
W1,solar,2021-12-14 20:00:00,0.0
W1,solar,2021-12-14 22:00:00,0.0
W1,solar,2021-12-15 00:00:00,0.0
W1,solar,2021-12-15 02:00:00,0.0
W1,solar,2021-12-15 04:00:00,0.0
W1,solar,2021-12-15 06:00:00,0.014159999999999999
W1,solar,2021-12-15 08:00:00,0.04824
W1,solar,2021-12-15 10:00:00,0.07615999999999999
W1,solar,2021-12-15 12:00:00,0.0808
W1,solar,2021-12-15 14:00:00,0.053360000000000005
W1,solar,2021-12-15 16:00:00,0.01
W1,solar,2021-12-15 18:00:00,0.0
W1,solar,2021-12-15 20:00:00,0.0
W1,solar,2021-12-15 22:00:00,0.0
W1,solar,2021-12-16 00:00:00,0.0
W1,solar,2021-12-16 02:00:00,0.0
W1,solar,2021-12-16 04:00:00,0.0
W1,solar,2021-12-16 06:00:00,0.013920000000000002
W1,solar,2021-12-16 08:00:00,0.04
W1,solar,2021-12-16 10:00:00,0.05144
W1,solar,2021-12-16 12:00:00,0.04304
W1,solar,2021-12-16 14:00:00,0.02168
W1,solar,2021-12-16 16:00:00,0.0032
W1,solar,2021-12-16 18:00:00,0.0
W1,solar,2021-12-16 20:00:00,0.0
W1,solar,2021-12-16 22:00:00,0.0
W1,solar,2021-12-17 00:00:00,0.0
W1,solar,2021-12-17 02:00:00,0.0
W1,solar,2021-12-17 04:00:00,0.0
W1,solar,2021-12-17 06:00:00,0.01544
W1,solar,2021-12-17 08:00:00,0.05712
W1,solar,2021-12-17 10:00:00,0.08591999999999998
W1,solar,2021-12-17 12:00:00,0.09072
W1,solar,2021-12-17 14:00:00,0.05736
W1,solar,2021-12-17 16:00:00,0.0092
W1,solar,2021-12-17 18:00:00,0.0
W1,solar,2021-12-17 20:00:00,0.0
W1,solar,2021-12-17 22:00:00,0.0
W1,solar,2021-12-18 00:00:00,0.0
W1,solar,2021-12-18 02:00:00,0.0
W1,solar,2021-12-18 04:00:00,0.0
W1,solar,2021-12-18 06:00:00,0.0124
W1,solar,2021-12-18 08:00:00,0.04048
W1,solar,2021-12-18 10:00:00,0.05192
W1,solar,2021-12-18 12:00:00,0.04568
W1,solar,2021-12-18 14:00:00,0.03016
W1,solar,2021-12-18 16:00:00,0.00576
W1,solar,2021-12-18 18:00:00,0.0
W1,solar,2021-12-18 20:00:00,0.0
W1,solar,2021-12-18 22:00:00,0.0
W1,solar,2021-12-19 00:00:00,0.0
W1,solar,2021-12-19 02:00:00,0.0
W1,solar,2021-12-19 04:00:00,0.0
W1,solar,2021-12-19 06:00:00,0.00904
W1,solar,2021-12-19 08:00:00,0.03784
W1,solar,2021-12-19 10:00:00,0.05792
W1,solar,2021-12-19 12:00:00,0.05
W1,solar,2021-12-19 14:00:00,0.028319999999999998
W1,solar,2021-12-19 16:00:00,0.00488
W1,solar,2021-12-19 18:00:00,0.0
W1,solar,2021-12-19 20:00:00,0.0
W1,solar,2021-12-19 22:00:00,0.0
W1,solar,2021-12-20 00:00:00,0.0
W1,solar,2021-12-20 02:00:00,0.0
W1,solar,2021-12-20 04:00:00,0.0
W1,solar,2021-12-20 06:00:00,0.01816
W1,solar,2021-12-20 08:00:00,0.053680000000000005
W1,solar,2021-12-20 10:00:00,0.06968
W1,solar,2021-12-20 12:00:00,0.06208
W1,solar,2021-12-20 14:00:00,0.03432
W1,solar,2021-12-20 16:00:00,0.005200000000000001
W1,solar,2021-12-20 18:00:00,0.0
W1,solar,2021-12-20 20:00:00,0.0
W1,solar,2021-12-20 22:00:00,0.0
W1,solar,2021-12-21 00:00:00,0.0
W1,solar,2021-12-21 02:00:00,0.0
W1,solar,2021-12-21 04:00:00,0.0
W1,solar,2021-12-21 06:00:00,0.01016
W1,solar,2021-12-21 08:00:00,0.03856
W1,solar,2021-12-21 10:00:00,0.04848
W1,solar,2021-12-21 12:00:00,0.045759999999999995
W1,solar,2021-12-21 14:00:00,0.0344
W1,solar,2021-12-21 16:00:00,0.00616
W1,solar,2021-12-21 18:00:00,0.0
W1,solar,2021-12-21 20:00:00,0.0
W1,solar,2021-12-21 22:00:00,0.0
W1,solar,2021-12-22 00:00:00,0.0
W1,solar,2021-12-22 02:00:00,0.0
W1,solar,2021-12-22 04:00:00,0.0
W1,solar,2021-12-22 06:00:00,0.00712
W1,solar,2021-12-22 08:00:00,0.03512
W1,solar,2021-12-22 10:00:00,0.06784
W1,solar,2021-12-22 12:00:00,0.06192
W1,solar,2021-12-22 14:00:00,0.03848000000000001
W1,solar,2021-12-22 16:00:00,0.00768
W1,solar,2021-12-22 18:00:00,0.0
W1,solar,2021-12-22 20:00:00,0.0
W1,solar,2021-12-22 22:00:00,0.0
W1,solar,2021-12-23 00:00:00,0.0
W1,solar,2021-12-23 02:00:00,0.0
W1,solar,2021-12-23 04:00:00,0.0
W1,solar,2021-12-23 06:00:00,0.02432
W1,solar,2021-12-23 08:00:00,0.07
W1,solar,2021-12-23 10:00:00,0.09712
W1,solar,2021-12-23 12:00:00,0.10048
W1,solar,2021-12-23 14:00:00,0.07544000000000001
W1,solar,2021-12-23 16:00:00,0.020800000000000003
W1,solar,2021-12-23 18:00:00,0.0
W1,solar,2021-12-23 20:00:00,0.0
W1,solar,2021-12-23 22:00:00,0.0
W1,solar,2021-12-24 00:00:00,0.0
W1,solar,2021-12-24 02:00:00,0.0
W1,solar,2021-12-24 04:00:00,0.0
W1,solar,2021-12-24 06:00:00,0.016640000000000002
W1,solar,2021-12-24 08:00:00,0.06696
W1,solar,2021-12-24 10:00:00,0.09928000000000001
W1,solar,2021-12-24 12:00:00,0.10144
W1,solar,2021-12-24 14:00:00,0.07136
W1,solar,2021-12-24 16:00:00,0.01712
W1,solar,2021-12-24 18:00:00,0.0
W1,solar,2021-12-24 20:00:00,0.0
W1,solar,2021-12-24 22:00:00,0.0
W1,solar,2021-12-25 00:00:00,0.0
W1,solar,2021-12-25 02:00:00,0.0
W1,solar,2021-12-25 04:00:00,0.0
W1,solar,2021-12-25 06:00:00,0.011680000000000001
W1,solar,2021-12-25 08:00:00,0.037680000000000005
W1,solar,2021-12-25 10:00:00,0.06192
W1,solar,2021-12-25 12:00:00,0.06455999999999999
W1,solar,2021-12-25 14:00:00,0.036079999999999994
W1,solar,2021-12-25 16:00:00,0.00424
W1,solar,2021-12-25 18:00:00,0.0
W1,solar,2021-12-25 20:00:00,0.0
W1,solar,2021-12-25 22:00:00,0.0
W1,solar,2021-12-26 00:00:00,0.0
W1,solar,2021-12-26 02:00:00,0.0
W1,solar,2021-12-26 04:00:00,0.0
W1,solar,2021-12-26 06:00:00,0.02424
W1,solar,2021-12-26 08:00:00,0.06176
W1,solar,2021-12-26 10:00:00,0.08776
W1,solar,2021-12-26 12:00:00,0.09472
W1,solar,2021-12-26 14:00:00,0.07224
W1,solar,2021-12-26 16:00:00,0.01728
W1,solar,2021-12-26 18:00:00,0.0
W1,solar,2021-12-26 20:00:00,0.0
W1,solar,2021-12-26 22:00:00,0.0
W1,solar,2021-12-27 00:00:00,0.0
W1,solar,2021-12-27 02:00:00,0.0
W1,solar,2021-12-27 04:00:00,0.0
W1,solar,2021-12-27 06:00:00,0.0272
W1,solar,2021-12-27 08:00:00,0.07472
W1,solar,2021-12-27 10:00:00,0.0928
W1,solar,2021-12-27 12:00:00,0.0836
W1,solar,2021-12-27 14:00:00,0.04848
W1,solar,2021-12-27 16:00:00,0.0092
W1,solar,2021-12-27 18:00:00,0.0
W1,solar,2021-12-27 20:00:00,0.0
W1,solar,2021-12-27 22:00:00,0.0
W1,solar,2021-12-28 00:00:00,0.0
W1,solar,2021-12-28 02:00:00,0.0
W1,solar,2021-12-28 04:00:00,0.0
W1,solar,2021-12-28 06:00:00,0.022000000000000002
W1,solar,2021-12-28 08:00:00,0.07384
W1,solar,2021-12-28 10:00:00,0.09736
W1,solar,2021-12-28 12:00:00,0.09504
W1,solar,2021-12-28 14:00:00,0.06952
W1,solar,2021-12-28 16:00:00,0.01664
W1,solar,2021-12-28 18:00:00,0.0
W1,solar,2021-12-28 20:00:00,0.0
W1,solar,2021-12-28 22:00:00,0.0
W1,solar,2021-12-29 00:00:00,0.0
W1,solar,2021-12-29 02:00:00,0.0
W1,solar,2021-12-29 04:00:00,0.0
W1,solar,2021-12-29 06:00:00,0.01608
W1,solar,2021-12-29 08:00:00,0.043120000000000006
W1,solar,2021-12-29 10:00:00,0.07279999999999999
W1,solar,2021-12-29 12:00:00,0.07688
W1,solar,2021-12-29 14:00:00,0.0592
W1,solar,2021-12-29 16:00:00,0.013120000000000001
W1,solar,2021-12-29 18:00:00,0.0
W1,solar,2021-12-29 20:00:00,0.0
W1,solar,2021-12-29 22:00:00,0.0
W1,solar,2021-12-30 00:00:00,0.0
W1,solar,2021-12-30 02:00:00,0.0
W1,solar,2021-12-30 04:00:00,0.0
W1,solar,2021-12-30 06:00:00,0.010400000000000001
W1,solar,2021-12-30 08:00:00,0.0404
W1,solar,2021-12-30 10:00:00,0.06584
W1,solar,2021-12-30 12:00:00,0.06648
W1,solar,2021-12-30 14:00:00,0.04104
W1,solar,2021-12-30 16:00:00,0.007200000000000001
W1,solar,2021-12-30 18:00:00,0.0
W1,solar,2021-12-30 20:00:00,0.0
W1,solar,2021-12-30 22:00:00,0.0
W1,solar,2021-12-31 00:00:00,0.0
W1,solar,2021-12-31 02:00:00,0.0
W1,solar,2021-12-31 04:00:00,0.0
W1,solar,2021-12-31 06:00:00,0.01656
W1,solar,2021-12-31 08:00:00,0.0488
W1,solar,2021-12-31 10:00:00,0.0596
W1,solar,2021-12-31 12:00:00,0.05344
W1,solar,2021-12-31 14:00:00,0.04168
W1,solar,2021-12-31 16:00:00,0.008
W1,solar,2021-12-31 18:00:00,0.0
W1,solar,2021-12-31 20:00:00,0.0
W1,solar,2021-12-31 22:00:00,0.0
W3,solar,2021-01-01 00:00:00,0.0
W3,solar,2021-01-01 02:00:00,0.0
W3,solar,2021-01-01 04:00:00,0.0
W3,solar,2021-01-01 06:00:00,0.00616
W3,solar,2021-01-01 08:00:00,0.02104
W3,solar,2021-01-01 10:00:00,0.02864
W3,solar,2021-01-01 12:00:00,0.03096
W3,solar,2021-01-01 14:00:00,0.02016
W3,solar,2021-01-01 16:00:00,0.00252
W3,solar,2021-01-01 18:00:00,0.0
W3,solar,2021-01-01 20:00:00,0.0
W3,solar,2021-01-01 22:00:00,0.0
W3,solar,2021-01-02 00:00:00,0.0
W3,solar,2021-01-02 02:00:00,0.0
W3,solar,2021-01-02 04:00:00,0.0
W3,solar,2021-01-02 06:00:00,0.00728
W3,solar,2021-01-02 08:00:00,0.02436
W3,solar,2021-01-02 10:00:00,0.03368
W3,solar,2021-01-02 12:00:00,0.02308
W3,solar,2021-01-02 14:00:00,0.010920000000000001
W3,solar,2021-01-02 16:00:00,0.00148
W3,solar,2021-01-02 18:00:00,0.0
W3,solar,2021-01-02 20:00:00,0.0
W3,solar,2021-01-02 22:00:00,0.0
W3,solar,2021-01-03 00:00:00,0.0
W3,solar,2021-01-03 02:00:00,0.0
W3,solar,2021-01-03 04:00:00,0.0
W3,solar,2021-01-03 06:00:00,0.007000000000000001
W3,solar,2021-01-03 08:00:00,0.023360000000000002
W3,solar,2021-01-03 10:00:00,0.03476
W3,solar,2021-01-03 12:00:00,0.032
W3,solar,2021-01-03 14:00:00,0.018000000000000002
W3,solar,2021-01-03 16:00:00,0.0029200000000000003
W3,solar,2021-01-03 18:00:00,0.0
W3,solar,2021-01-03 20:00:00,0.0
W3,solar,2021-01-03 22:00:00,0.0
W3,solar,2021-01-04 00:00:00,0.0
W3,solar,2021-01-04 02:00:00,0.0
W3,solar,2021-01-04 04:00:00,0.0
W3,solar,2021-01-04 06:00:00,0.011040000000000001
W3,solar,2021-01-04 08:00:00,0.035320000000000004
W3,solar,2021-01-04 10:00:00,0.04884
W3,solar,2021-01-04 12:00:00,0.05144
W3,solar,2021-01-04 14:00:00,0.03424000000000001
W3,solar,2021-01-04 16:00:00,0.0044399999999999995
W3,solar,2021-01-04 18:00:00,0.0
W3,solar,2021-01-04 20:00:00,0.0
W3,solar,2021-01-04 22:00:00,0.0
W3,solar,2021-01-05 00:00:00,0.0
W3,solar,2021-01-05 02:00:00,0.0
W3,solar,2021-01-05 04:00:00,0.0
W3,solar,2021-01-05 06:00:00,0.008
W3,solar,2021-01-05 08:00:00,0.02596
W3,solar,2021-01-05 10:00:00,0.0372
W3,solar,2021-01-05 12:00:00,0.032279999999999996
W3,solar,2021-01-05 14:00:00,0.016960000000000003
W3,solar,2021-01-05 16:00:00,0.0026000000000000003
W3,solar,2021-01-05 18:00:00,0.0
W3,solar,2021-01-05 20:00:00,0.0
W3,solar,2021-01-05 22:00:00,0.0
W3,solar,2021-01-06 00:00:00,0.0
W3,solar,2021-01-06 02:00:00,0.0
W3,solar,2021-01-06 04:00:00,0.0
W3,solar,2021-01-06 06:00:00,0.006600000000000001
W3,solar,2021-01-06 08:00:00,0.02696
W3,solar,2021-01-06 10:00:00,0.04232
W3,solar,2021-01-06 12:00:00,0.04348
W3,solar,2021-01-06 14:00:00,0.02764
W3,solar,2021-01-06 16:00:00,0.00504
W3,solar,2021-01-06 18:00:00,0.0
W3,solar,2021-01-06 20:00:00,0.0
W3,solar,2021-01-06 22:00:00,0.0
W3,solar,2021-01-07 00:00:00,0.0
