,W1,W2,W3,W4,W5,W6,W7,C1,C2,C3,C4,C5,S1,S2,S3,E1,E2,E3,E4,E5,N1,N2
2050/08/19 11:00:00,0.4382,0.4882,0.531,0.4838,0.4838,0.5604,0,0.711,0.715,0.7052,0.6728,0.596,0,0,0.5954,0.541666667,0.5325,0.5654,0.5432,0.4768,0.4528,0.4752
2050/08/19 12:00:00,0.4374,0.4838,0.525,0.482,0.4846,0.5678,0,0.7034,0.7018,0.6878,0.6366,0.6096,0,0,0.6272,0.607666667,0.5785,0.5832,0.5442,0.5156,0.4506,0.4816
2050/08/19 13:00:00,0.3852,0.4308,0.476,0.4374,0.454,0.5326,0,0.6796,0.6662,0.6468,0.543,0.5802,0,0,0.6148,0.61,0.5645,0.5392,0.5226,0.4924,0.4132,0.448
2050/08/19 14:00:00,0.2916,0.377,0.379,0.3742,0.3668,0.4722,0,0.6122,0.5842,0.5494,0.3902,0.4916,0,0,0.5704,0.540333333,0.4475,0.4542,0.4598,0.4322,0.3252,0.3768
2050/08/19 15:00:00,0.1812,0.2674,0.233,0.2486,0.2584,0.36,0,0.5082,0.464,0.4082,0.2616,0.3496,0,0,0.4932,0.389666667,0.3155,0.3496,0.3652,0.3184,0.2262,0.2766
2050/08/19 16:00:00,0.073,0.1266,0.089,0.1068,0.114,0.1938,0,0.2964,0.198,0.1778,0.1362,0.1338,0,0,0.2758,0.205333333,0.2085,0.2436,0.215,0.202,0.1274,0.1838
2050/08/19 17:00:00,0.0068,0.0158,0.007,0.0108,0.0078,0.0266,0,0.0306,0.0124,0.0066,0.0034,0.0006,0,0,0.0866,0.072333333,0.078,0.0772,0.0682,0.0776,0.0396,0.0664
2050/08/19 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/19 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/19 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/19 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/19 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/19 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/20 0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/20 1:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/20 2:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/20 3:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/20 4:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/20 5:00:00,0,0,0,0,0,0.0004,0,0.0054,0.0218,0.0388,0.0512,0.048,0,0,0,0,0,0,0,0,0,0
2050/08/20 6:00:00,0.051,0.0388,0.05,0.0432,0.0448,0.0664,0,0.219,0.344,0.342,0.3708,0.311,0,0,0.0534,0.049333333,0.064,0.076,0.0694,0.0348,0.0112,0.0182
2050/08/20 7:00:00,0.1712,0.1458,0.126,0.1338,0.1472,0.2358,0,0.4828,0.5566,0.57,0.5974,0.5254,0,0,0.2842,0.244333333,0.2865,0.288,0.2456,0.1692,0.0802,0.1058
2050/08/20 8:00:00,0.284,0.2924,0.209,0.2298,0.26,0.381,0,0.6242,0.6514,0.666,0.6866,0.6562,0,0,0.464,0.453666667,0.509,0.4802,0.4484,0.3482,0.1998,0.233
2050/08/20 9:00:00,0.358,0.3906,0.294,0.296,0.3552,0.5054,0,0.696,0.7112,0.7152,0.7244,0.7016,0,0,0.6168,0.607,0.631,0.594,0.561,0.491,0.3434,0.362
2050/08/20 10:00:00,0.4228,0.417,0.373,0.3434,0.4208,0.576,0,0.727,0.7344,0.7284,0.7346,0.7218,0,0,0.6962,0.679333333,0.68,0.646,0.6264,0.5758,0.4262,0.4336
2050/08/20 11:00:00,0.4562,0.404,0.413,0.3716,0.4516,0.6188,0,0.7366,0.7352,0.7276,0.7302,0.7168,0,0,0.71,0.701666667,0.697,0.6762,0.654,0.6068,0.4822,0.4858
2050/08/20 12:00:00,0.4472,0.38,0.413,0.3832,0.4638,0.6602,0,0.725,0.723,0.7116,0.7154,0.6878,0,0,0.7124,0.699,0.6925,0.6794,0.659,0.6186,0.4838,0.5034
2050/08/20 13:00:00,0.397,0.3568,0.376,0.377,0.4744,0.6482,0,0.6958,0.695,0.6798,0.6774,0.6198,0,0,0.6804,0.662333333,0.678,0.655,0.6252,0.5838,0.4626,0.4828
2050/08/20 14:00:00,0.2986,0.3044,0.283,0.301,0.4512,0.5534,0,0.64,0.6428,0.5982,0.589,0.4828,0,0,0.6166,0.599333333,0.6195,0.5808,0.5496,0.5078,0.3856,0.4298
2050/08/20 15:00:00,0.1734,0.219,0.157,0.1936,0.3114,0.4018,0,0.5268,0.494,0.4518,0.4514,0.3788,0,0,0.4964,0.464,0.508,0.4474,0.3936,0.366,0.2452,0.3182
2050/08/20 16:00:00,0.0716,0.1306,0.075,0.106,0.2028,0.2476,0,0.3534,0.2766,0.253,0.2482,0.1804,0,0,0.3592,0.304333333,0.3325,0.3178,0.2614,0.2464,0.123,0.2002
2050/08/20 17:00:00,0.0064,0.0218,0.012,0.0158,0.0196,0.0402,0,0.0414,0.015,0.0086,0.0052,0.0018,0,0,0.1326,0.116333333,0.1355,0.1182,0.0822,0.0872,0.033,0.0674
2050/08/20 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002,0,0,0,0,0,0,0
2050/08/20 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/20 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/20 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/20 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/20 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/21 0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/21 1:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/21 2:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/21 3:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/21 4:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/21 5:00:00,0,0,0,0,0,0.0002,0,0.0046,0.017,0.0254,0.0282,0.0172,0,0,0,0,0,0,0,0,0,0
2050/08/21 6:00:00,0.0686,0.086,0.118,0.0798,0.0482,0.0998,0,0.2008,0.2778,0.274,0.2424,0.108,0,0,0.0234,0.013,0.011,0.0088,0.011,0.0068,0.0148,0.0078
2050/08/21 7:00:00,0.2686,0.2176,0.249,0.1904,0.1548,0.3136,0,0.4412,0.4534,0.4202,0.3778,0.1844,0,0,0.175,0.100666667,0.0915,0.0764,0.0802,0.0614,0.0828,0.059
2050/08/21 8:00:00,0.4248,0.3192,0.334,0.2908,0.3086,0.556,0,0.5954,0.569,0.5048,0.4654,0.297,0,0,0.3444,0.235333333,0.223,0.1958,0.2,0.1726,0.1872,0.147
2050/08/21 9:00:00,0.4776,0.4208,0.394,0.3906,0.4102,0.6656,0,0.6602,0.631,0.5452,0.5302,0.4324,0,0,0.4832,0.387666667,0.364,0.3238,0.3258,0.278,0.323,0.2726
2050/08/21 10:00:00,0.5116,0.536,0.458,0.4872,0.4306,0.7008,0,0.6694,0.655,0.5628,0.5786,0.5074,0,0,0.5978,0.490666667,0.4585,0.4262,0.441,0.4042,0.4406,0.4142
2050/08/21 11:00:00,0.514,0.6054,0.467,0.5378,0.399,0.7052,0,0.6598,0.636,0.5682,0.6104,0.5152,0,0,0.6644,0.558666667,0.5195,0.5102,0.5332,0.531,0.5284,0.5182
2050/08/21 12:00:00,0.4896,0.5872,0.416,0.5138,0.3266,0.673,0,0.608,0.5964,0.5576,0.6004,0.4958,0,0,0.6846,0.596,0.585,0.576,0.6082,0.6098,0.541,0.552
2050/08/21 13:00:00,0.396,0.4982,0.303,0.4048,0.2454,0.558,0,0.5242,0.539,0.4992,0.5426,0.4458,0,0,0.6844,0.599,0.5895,0.5988,0.6318,0.6246,0.5134,0.5414
2050/08/21 14:00:00,0.2414,0.314,0.185,0.252,0.1734,0.3554,0,0.3988,0.4268,0.3706,0.4726,0.3526,0,0,0.6476,0.571,0.562,0.5712,0.601,0.5562,0.4508,0.4676
2050/08/21 15:00:00,0.1088,0.149,0.104,0.1274,0.1086,0.1876,0,0.2512,0.2434,0.2258,0.3296,0.2762,0,0,0.5508,0.472,0.48,0.4944,0.523,0.4602,0.32,0.339
2050/08/21 16:00:00,0.0404,0.0506,0.045,0.0478,0.0454,0.0694,0,0.1186,0.0892,0.1042,0.1766,0.1478,0,0,0.3862,0.323333333,0.312,0.325,0.3652,0.3118,0.179,0.2074
2050/08/21 17:00:00,0.0038,0.0046,0.003,0.0038,0.0016,0.005,0,0.004,0.003,0.0028,0.0022,0.001,0,0,0.1458,0.128333333,0.1355,0.1578,0.1566,0.1488,0.047,0.0916
2050/08/21 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002,0,0,0,0,0,0,0
2050/08/21 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/21 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/21 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/21 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/21 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/22 0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/22 1:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/22 2:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/22 3:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/22 4:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/22 5:00:00,0,0,0,0,0.002,0,0,0.0018,0.0086,0.0144,0.0208,0.0286,0,0,0,0,0,0,0,0,0,0
2050/08/22 6:00:00,0.051,0.0702,0.049,0.0644,0.1214,0.0848,0,0.1216,0.2024,0.2102,0.2272,0.2012,0,0,0.0414,0.033333333,0.054,0.0912,0.0362,0.0138,0.0168,0.0106
2050/08/22 7:00:00,0.164,0.2174,0.157,0.2054,0.3748,0.2698,0,0.3428,0.4266,0.4186,0.4146,0.394,0,0,0.27,0.188,0.2195,0.2724,0.1274,0.08,0.0916,0.083
2050/08/22 8:00:00,0.2942,0.3934,0.309,0.3948,0.5288,0.4306,0,0.4958,0.5588,0.5304,0.5182,0.5222,0,0,0.463,0.349,0.362,0.348,0.2188,0.1708,0.176,0.1934
2050/08/22 9:00:00,0.3998,0.505,0.494,0.5444,0.5916,0.5362,0,0.5804,0.6242,0.5946,0.5848,0.6042,0,0,0.5938,0.469666667,0.4465,0.3966,0.299,0.2688,0.2428,0.29
2050/08/22 10:00:00,0.519,0.5562,0.554,0.5646,0.6076,0.5954,0,0.6378,0.6458,0.6188,0.6234,0.6172,0,0,0.663,0.526333333,0.512,0.4426,0.3334,0.327,0.2846,0.3472
2050/08/22 11:00:00,0.5728,0.5738,0.606,0.5908,0.6238,0.6208,0,0.6354,0.6376,0.6166,0.631,0.5916,0,0,0.6736,0.551666667,0.5145,0.4276,0.347,0.3442,0.3296,0.3698
2050/08/22 12:00:00,0.564,0.5568,0.594,0.5696,0.5792,0.6242,0,0.6038,0.6108,0.6006,0.6166,0.5134,0,0,0.6516,0.523333333,0.4665,0.373,0.3272,0.341,0.3454,0.3676
2050/08/22 13:00:00,0.5308,0.5054,0.523,0.4834,0.4988,0.5978,0,0.5466,0.5568,0.5478,0.5716,0.3816,0,0,0.6222,0.458333333,0.385,0.3252,0.2852,0.321,0.3338,0.3314
2050/08/22 14:00:00,0.4362,0.3748,0.375,0.3248,0.3238,0.4144,0,0.395,0.4098,0.401,0.446,0.226,0,0,0.5432,0.353666667,0.2985,0.2584,0.2204,0.2614,0.2922,0.2714
2050/08/22 15:00:00,0.257,0.1908,0.19,0.1516,0.1512,0.262,0,0.2238,0.2878,0.2514,0.2802,0.1106,0,0,0.4262,0.242333333,0.205,0.1706,0.1472,0.183,0.2256,0.1922
2050/08/22 16:00:00,0.085,0.0504,0.057,0.0446,0.0398,0.0852,0,0.0738,0.1226,0.0862,0.0958,0.0288,0,0,0.2424,0.129333333,0.114,0.0844,0.0748,0.0868,0.1252,0.1028
2050/08/22 17:00:00,0.0086,0.0028,0.005,0.0026,0.0002,0.0036,0,0.0028,0.0028,0.0008,0.0004,0,0,0,0.0732,0.031333333,0.025,0.0184,0.017,0.0208,0.0398,0.0254
2050/08/22 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/22 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/22 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/22 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/22 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/22 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/23 0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/23 1:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/23 2:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/23 3:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/23 4:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/23 5:00:00,0,0,0,0,0.0006,0,0,0,0.001,0.0062,0.0076,0.021,0,0,0,0,0,0,0,0,0,0
2050/08/23 6:00:00,0.0138,0.0162,0.022,0.0202,0.069,0.0264,0,0.0424,0.0776,0.1326,0.1356,0.1648,0,0,0.0124,0.018333333,0.0215,0.0222,0.0268,0.016,0.0158,0.0154
2050/08/23 7:00:00,0.0608,0.0634,0.104,0.083,0.2364,0.1,0,0.1534,0.2248,0.3144,0.328,0.3584,0,0,0.1246,0.132666667,0.1345,0.1402,0.1468,0.1068,0.0902,0.0952
2050/08/23 8:00:00,0.14,0.1398,0.216,0.1782,0.389,0.176,0,0.285,0.3602,0.432,0.4646,0.503,0,0,0.2828,0.286333333,0.2935,0.3334,0.3362,0.254,0.1972,0.2042
2050/08/23 9:00:00,0.2176,0.2112,0.303,0.276,0.5034,0.28,0,0.4024,0.457,0.5254,0.5798,0.6014,0,0,0.4198,0.403,0.4195,0.486,0.4914,0.3692,0.296,0.2942
2050/08/23 10:00:00,0.3216,0.279,0.355,0.3602,0.6032,0.4126,0,0.4904,0.5176,0.5792,0.6206,0.645,0,0,0.5428,0.502333333,0.522,0.5824,0.5634,0.4348,0.3868,0.361
2050/08/23 11:00:00,0.3458,0.3734,0.417,0.454,0.658,0.5184,0,0.5312,0.5536,0.6114,0.628,0.6562,0,0,0.6042,0.565,0.5805,0.6132,0.5888,0.48,0.4454,0.3996
2050/08/23 12:00:00,0.3636,0.4264,0.474,0.5294,0.6604,0.5466,0,0.5386,0.5628,0.602,0.6018,0.6386,0,0,0.635,0.583333333,0.5715,0.5994,0.5756,0.4976,0.4816,0.4278
2050/08/23 13:00:00,0.3516,0.4634,0.473,0.5546,0.6158,0.519,0,0.5066,0.5218,0.5562,0.549,0.5886,0,0,0.6366,0.565333333,0.538,0.539,0.5384,0.4858,0.4856,0.4318
2050/08/23 14:00:00,0.3128,0.4416,0.412,0.505,0.509,0.4218,0,0.4286,0.4164,0.438,0.429,0.4546,0,0,0.6108,0.508333333,0.4515,0.449,0.4552,0.433,0.4496,0.411
2050/08/23 15:00:00,0.226,0.3278,0.255,0.358,0.3882,0.2752,0,0.2528,0.262,0.2716,0.2792,0.3036,0,0,0.5392,0.393333333,0.3535,0.3134,0.321,0.3578,0.3652,0.3586
2050/08/23 16:00:00,0.1058,0.1572,0.091,0.1628,0.2332,0.1158,0,0.0952,0.1078,0.0872,0.0728,0.0772,0,0,0.4156,0.238333333,0.1775,0.1686,0.1994,0.242,0.2484,0.2522
2050/08/23 17:00:00,0.013,0.0192,0.004,0.0134,0.0246,0.0076,0,0.004,0.003,0.0008,0,0,0,0,0.1996,0.067,0.042,0.0556,0.0696,0.0846,0.0828,0.0896
2050/08/23 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006,0,0,0,0,0,0,0
2050/08/23 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/23 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/23 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/23 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/23 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/24 0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/24 1:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/24 2:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/24 3:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/24 4:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/24 5:00:00,0,0,0,0.0004,0.001,0.0004,0,0.0044,0.0082,0.0104,0.0218,0.028,0,0,0,0,0,0,0,0,0,0
2050/08/24 6:00:00,0.0638,0.0706,0.076,0.1038,0.0718,0.0952,0,0.1828,0.1692,0.1632,0.2288,0.2046,0,0,0.0462,0.031,0.0185,0.024,0.0238,0.0404,0.022,0.0274
2050/08/24 7:00:00,0.1928,0.1736,0.22,0.2446,0.1968,0.2536,0,0.4192,0.3918,0.3756,0.4568,0.382,0,0,0.2596,0.150333333,0.1065,0.1238,0.1256,0.2032,0.1224,0.135
2050/08/24 8:00:00,0.3514,0.2584,0.373,0.3596,0.3332,0.3646,0,0.5592,0.5348,0.5216,0.593,0.4904,0,0,0.4554,0.278,0.2455,0.2384,0.2462,0.378,0.2712,0.2728
2050/08/24 9:00:00,0.4852,0.3,0.489,0.4238,0.4488,0.4698,0,0.6248,0.617,0.611,0.6668,0.5536,0,0,0.6016,0.418666667,0.3955,0.3382,0.346,0.4844,0.3908,0.4064
2050/08/24 10:00:00,0.5556,0.3158,0.574,0.4488,0.513,0.5268,0,0.669,0.6476,0.6468,0.6854,0.5832,0,0,0.6768,0.530333333,0.4975,0.4026,0.422,0.5268,0.4626,0.5006
2050/08/24 11:00:00,0.5928,0.3192,0.6,0.4674,0.55,0.552,0,0.6852,0.6688,0.6578,0.6848,0.593,0,0,0.701,0.588,0.5375,0.4414,0.463,0.52,0.509,0.524
2050/08/24 12:00:00,0.5852,0.3014,0.562,0.4348,0.527,0.5512,0,0.6692,0.6684,0.6458,0.664,0.5712,0,0,0.7006,0.610666667,0.561,0.4756,0.4682,0.4998,0.5258,0.531
2050/08/24 13:00:00,0.5358,0.2698,0.478,0.3688,0.4748,0.507,0,0.6076,0.6444,0.6068,0.6132,0.5182,0,0,0.6736,0.598666667,0.5475,0.4638,0.4288,0.4622,0.4854,0.509
2050/08/24 14:00:00,0.3916,0.216,0.315,0.2552,0.35,0.3898,0,0.5038,0.5772,0.5172,0.502,0.3744,0,0,0.6026,0.542,0.495,0.4214,0.3646,0.3628,0.4256,0.452
2050/08/24 15:00:00,0.2318,0.1538,0.167,0.147,0.218,0.2354,0,0.3612,0.3876,0.372,0.3982,0.2398,0,0,0.4618,0.417333333,0.4095,0.314,0.2612,0.2442,0.3158,0.3364
2050/08/24 16:00:00,0.0978,0.0778,0.059,0.0614,0.0784,0.1096,0,0.191,0.211,0.174,0.2014,0.1004,0,0,0.3088,0.287333333,0.269,0.1736,0.131,0.1032,0.1626,0.1664
2050/08/24 17:00:00,0.011,0.006,0.004,0.004,0.0042,0.0088,0,0.0148,0.0118,0.0056,0.0038,0.0004,0,0,0.1388,0.12,0.0895,0.042,0.0302,0.0228,0.038,0.0398
2050/08/24 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006,0,0,0,0,0,0,0
2050/08/24 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/24 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/24 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/24 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/24 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/25 0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/25 1:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/25 2:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/25 3:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/25 4:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/25 5:00:00,0,0,0,0,0,0.0014,0,0.0058,0.0126,0.0114,0.0082,0.0234,0,0,0,0,0,0,0,0,0,0
2050/08/25 6:00:00,0.0188,0.0142,0.023,0.021,0.0332,0.1184,0,0.1904,0.2078,0.1496,0.0912,0.1728,0,0,0.0456,0.02,0.0135,0.0196,0.0406,0.0458,0.02,0.0318
2050/08/25 7:00:00,0.0806,0.0728,0.094,0.0934,0.1232,0.2806,0,0.3964,0.3866,0.3344,0.2376,0.2968,0,0,0.296,0.127666667,0.087,0.1008,0.1688,0.1726,0.1024,0.1378
2050/08/25 8:00:00,0.1748,0.1844,0.229,0.2128,0.2604,0.4002,0,0.525,0.4898,0.4772,0.439,0.406,0,0,0.5202,0.295,0.2115,0.2108,0.2948,0.3118,0.2636,0.2906
2050/08/25 9:00:00,0.3204,0.318,0.436,0.3724,0.395,0.52,0,0.5966,0.5434,0.5594,0.5832,0.491,0,0,0.6442,0.439666667,0.3615,0.3304,0.391,0.4266,0.442,0.4422
2050/08/25 10:00:00,0.5016,0.4032,0.485,0.4244,0.5088,0.601,0,0.6326,0.5906,0.63,0.6538,0.5472,0,0,0.6984,0.529,0.4765,0.4152,0.4592,0.5208,0.5464,0.533
2050/08/25 11:00:00,0.5492,0.4522,0.42,0.3904,0.5568,0.6456,0,0.6348,0.6048,0.661,0.6738,0.5646,0,0,0.7178,0.593666667,0.5395,0.473,0.4986,0.5912,0.598,0.5926
2050/08/25 12:00:00,0.4708,0.4346,0.246,0.339,0.5628,0.6378,0,0.5896,0.5914,0.6572,0.6656,0.5552,0,0,0.7262,0.623666667,0.585,0.5124,0.5218,0.6278,0.6274,0.626
2050/08/25 13:00:00,0.3028,0.3482,0.181,0.248,0.5374,0.5618,0,0.5282,0.5704,0.6258,0.6418,0.527,0,0,0.7064,0.632333333,0.602,0.5088,0.5148,0.6336,0.6194,0.6304
2050/08/25 14:00:00,0.179,0.2478,0.133,0.1972,0.4924,0.4154,0,0.442,0.5274,0.5608,0.5524,0.4652,0,0,0.6642,0.605,0.5545,0.4548,0.4612,0.6078,0.5898,0.6094
2050/08/25 15:00:00,0.1008,0.1676,0.093,0.1482,0.3058,0.2406,0,0.2904,0.3802,0.3792,0.3616,0.294,0,0,0.5736,0.471,0.4225,0.3408,0.3534,0.5264,0.5066,0.54
2050/08/25 16:00:00,0.0436,0.0872,0.047,0.0866,0.134,0.0956,0,0.1524,0.2118,0.199,0.1804,0.1234,0,0,0.4572,0.339333333,0.2805,0.2318,0.2358,0.3578,0.3198,0.385
2050/08/25 17:00:00,0.005,0.0122,0.007,0.011,0.0094,0.0072,0,0.0102,0.0102,0.006,0.003,0.0006,0,0,0.2466,0.146333333,0.105,0.0938,0.0808,0.1278,0.1414,0.1498
2050/08/25 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008,0,0,0,0,0,0,0
2050/08/25 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/25 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/25 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/25 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/25 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/26 0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/26 1:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/26 2:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/26 3:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/26 4:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/26 5:00:00,0,0,0,0,0.0044,0.0028,0,0.0084,0.0154,0.0116,0.0452,0.0384,0,0,0,0,0,0,0,0,0,0
2050/08/26 6:00:00,0.036,0.048,0.036,0.0446,0.1782,0.2344,0,0.2586,0.2636,0.1728,0.3444,0.2634,0,0,0.0662,0.056666667,0.0565,0.0296,0.0314,0.0476,0.0536,0.0496
2050/08/26 7:00:00,0.089,0.174,0.071,0.154,0.4168,0.4988,0,0.4906,0.485,0.3544,0.564,0.488,0,0,0.3462,0.254666667,0.2345,0.176,0.1434,0.1548,0.164,0.1568
2050/08/26 8:00:00,0.113,0.3214,0.114,0.2906,0.5624,0.6236,0,0.6156,0.6026,0.5248,0.6738,0.5946,0,0,0.5334,0.422666667,0.4,0.3326,0.2848,0.2886,0.3142,0.2808
